Id,subproject,phs_id,project_num,radx_id,tier
ms_quad_temperature_unit,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
ms_interface_temperature,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
ms_interface_temperature_unit,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
ms_scan_range_min,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
ms_scan_range_max,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
ms_scan_range_unit,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
ml_method,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
ml_method_description,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
study_id,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
specimen_type,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
peak_id,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
voc_compound_retention_time,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
voc_compound_retention_time_unit,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
voc_relative_abundance,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
voc_compound_name,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
voc_compound_formula,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
voc_compound_inchikey,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
assay_result,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
study_population,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
covid_test_type,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
covid_test_name,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
covid_test_specimen_type,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
covid_test_specimen_collector,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
covid_test_result,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier2
race,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
ethnicity,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
age,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
sex,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
education,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
zip,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
employment,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
insurance,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
deaf,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
blind,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
memory_dis,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
walking_climbing_dis,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
dress_bathe_dis,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
errand_dis,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
vaping,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
nicotine,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
alcohol_use,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
asthma,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
cancer,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
cardiovascular_disease,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
chronic_kidney_disease,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
chronic_lung_disease,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
diabetes,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
hypertension,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
immunosuppressive_conditio,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
serious_mental_illness,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
sickle_cell_disease,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
pregnancy_status,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
cough,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
fever,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
shortness_of_breath_or_dif,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
headache,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
muscle_ache,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
new_loss_of_taste_or_smell,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
chills,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
excessive_fatigue,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
nausea_vomiting,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
diarrhea,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
abdominal_pain,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
skin_rash,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
conjunctivitis,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
height_feet,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
height_inches,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
weight_lbs,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
health_status,SCENT,phs002588.v1.p1,1U18TR003775-01,rad_017_775-01,tier1
study_id,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier1
protocol_id,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
cohort_id,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
technology_platform,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
analyte_type,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
specimen_type,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
peak_id,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
voc_compound_retention_time,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
voc_compound_retention_time_unit,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
voc_abundance_ratio_ir,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
voc_compound_name,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
voc_compound_formula,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
voc_compound_inchikey,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
assay_result,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
internal_reference,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
internal_reference_description,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
voc_compound_secondary_retention_time,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
voc_compound_retention_time_description,SCENT,phs002563.v1.p1,1U18TR003787-01,rad_017_787-01,tier2
protocol_id,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
technology_platform,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
cohort_id,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
study_population,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
cohort_size,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
true_positives,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
true_negatives,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
false_positives,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
false_negatives,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
clinical_sensitivity,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
clinical_sensitivity_ci_percent,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
clinical_sensitivity_ci_min,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
clinical_sensitivity_ci_max,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
clinical_specificity,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
clinical_specificity_ci_percent,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
clinical_specificity_ci_min,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
clinical_specificity_ci_max,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
positive_predictive_value,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
positive_predictive_value_ci_percent,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
positive_predictive_value_ci_min,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
positive_predictive_value_ci_max,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
negative_predictive_value,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
negative_predictive_value_ci_percent,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
negative_predictive_value_ci_min,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
negative_predictive_value_ci_max,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
study_id,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
race,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
ethnicity,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
age,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
sex,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
education,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
zip,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
employment,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
insurance,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
deaf,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
blind,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
memory_dis,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
walking_climbing_dis,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
dress_bathe_dis,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
errand_dis,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
vaping,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
nicotine,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
alcohol_use,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
asthma,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
cancer,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
cardiovascular_disease,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
chronic_kidney_disease,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
chronic_lung_disease,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
diabetes,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
hypertension,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
immunosuppressive_conditio,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
serious_mental_illness,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
sickle_cell_disease,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
pregnancy_status,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
cough,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
fever,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
shortness_of_breath_or_dif,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
headache,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
muscle_ache,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
new_loss_of_taste_or_smell,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
chills,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
excessive_fatigue,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
nausea_vomiting,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
diarrhea,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
abdominal_pain,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
skin_rash,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
conjunctivitis,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
height_feet,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
height_inches,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
weight_lbs,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
health_status,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier1
covid_test_result,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
covid_vaccine,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
covid_vaccine_doses,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gender_identity,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
technology_description,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
technology_reference,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
analyte_type,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
signal_detection,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
measurement_type,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_injection_method,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_injection_method_source,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_injection_method_source_url,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
desorption_temperature_min,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
desorption_temperature_min_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
desorption_time_min,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
desorption_time_min_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
desorption_temperature_ramp,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
desorption_temperature_ramp_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
desorption_time,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
desorption_time_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
desorption_temperature_max,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
desorption_temperature_max_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
cryo_cooling_temperature_min,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
cryo_cooling_temperature_min_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
cryo_cooling_temperature_ramp,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
cryo_cooling_temperature_ramp_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
cryo_cooling_temperature_max,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
cryo_cooling_temperature_max_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
cryo_cooling_time_max,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
cryo_cooling_time_max_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_column,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_column_length,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_column_length_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_column_inner_diameter,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_column_inner_diameter_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_column_film_thickness,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_column_film_thickness_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_column_source,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_column_source_url,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_column_flow,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_column_flow_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_carrier_gas,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_start_temperature,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_start_temperature_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_start_temperature_hold_time,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_start_temperature_hold_time_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_first_temperature_ramp,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_first_temperature_ramp_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_temperature_end_first_ramp,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_temperature_end_first_ramp_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_second_temperature_ramp,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_second_temperature_ramp_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_temperature_end_second_ramp,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_temperature_end_second_ramp_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_third_temperature_ramp,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_third_temperature_ramp_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_temperature_end_third_ramp,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gc_oven_temperature_end_third_ramp_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gcms_total_runtime,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
gcms_total_runtime_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
ms_ionization_type,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
ms_ionization_voltage,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
ms_ionization_voltage_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
ms_ionization_temperature,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
ms_ionization_temperature_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
ms_scan_type,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
ms_scan_range_min,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
ms_scan_range_max,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
ms_scan_range_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
specimen_type,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
peak_id,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
peak_mass,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
peak_mass_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
peak_retention_time,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
peak_retention_time_unit,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
voc_relative_abundance,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
voc_compound_name,SCENT,phs002600.v1.p1,1U18TR003795-01,rad_017_795-01,tier2
study_id,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
race,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
ethnicity,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
age,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
sex,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
education,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
zip,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
employment,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
insurance,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
deaf,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
blind,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
memory_dis,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
walking_climbing_dis,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
dress_bathe_dis,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
errand_dis,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
vaping,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
nicotine,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
alcohol_use,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
asthma,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
cancer,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
cardiovascular_disease,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
chronic_kidney_disease,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
chronic_lung_disease,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
diabetes,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
hypertension,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
immunosuppressive_conditio,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
serious_mental_illness,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
sickle_cell_disease,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
pregnancy_status,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
cough,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
fever,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
shortness_of_breath_or_dif,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
headache,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
muscle_ache,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
new_loss_of_taste_or_smell,SCENT,phs002747.v1.p1,1U18TR003812-01,rad_017_812-01,tier1
